activity
id_type;id_activity
1;133;1;133;Publication
1;134;;134;Publication
1;135;4;135;Publication
1;136;4;136;Publication
1;137;4;137;Publication
1;138;4;138;Publication
1;139;2;139;Publication
1;140;1;140;Publication
1;141;7;141;Publication
1;142;7;142;Publication
1;143;4;143;Publication
1;144;4;144;Publication
1;145;4;145;Publication
1;146;4;146;Publication
1;147;4;147;Publication
1;148;4;148;Publication
1;149;4;149;Publication
1;150;4;150;Publication
1;151;3;151;Publication
1;152;3;152;Publication
1;153;2;153;Publication
1;154;;154;Publication
1;155;1;155;Publication
1;156;6;156;Publication
1;157;7;157;Publication
1;158;1;158;Publication
1;159;2;159;Publication
1;160;;160;Publication
1;161;3;161;Publication
1;162;3;162;Publication
1;163;;163;Publication
1;164;2;164;Publication
1;165;2;165;Publication
1;166;4;166;Publication
1;167;;167;Publication
1;168;;168;Publication
1;169;4;169;Publication
1;170;4;170;Publication
1;171;4;171;Publication
1;172;3;172;Publication
1;173;6;173;Publication
1;174;2;174;Publication
1;175;2;175;Publication
1;176;3;176;Publication
1;177;1;177;Publication
1;178;2;178;Publication
1;179;1;179;Publication
1;180;2;180;Publication
1;181;1;181;Publication
1;182;2;182;Publication
1;183;7;183;Publication
1;184;1;184;Publication
1;185;2;185;Publication
1;186;2;186;Publication
1;187;1;187;Publication
1;188;;188;Publication
1;189;4;189;Publication
1;190;3;190;Publication
1;191;1;191;Publication
1;192;;192;Publication
1;193;;193;Publication
1;194;;194;Publication
1;195;;195;Publication
1;196;;196;Publication
1;197;2;197;Publication
1;198;2;198;Publication
1;199;2;199;Publication
1;200;2;200;Publication
1;201;6;201;Publication
1;202;4;202;Publication
1;203;4;203;Publication
1;204;4;204;Publication
1;205;4;205;Publication
1;206;6;206;Publication
1;207;;207;Publication
1;208;4;208;Publication
1;209;4;209;Publication
1;210;;210;Publication
1;211;4;211;Publication
1;212;4;212;Publication
1;213;1;213;Publication
1;214;2;214;Publication
1;215;1;215;Publication
1;216;1;216;Publication
1;217;7;217;Publication
1;218;1;218;Publication
1;219;6;219;Publication
1;220;7;220;Publication
1;221;2;221;Publication
1;222;1;222;Publication
1;223;;223;Publication
1;224;4;224;Publication
1;225;4;225;Publication
1;226;4;226;Publication
1;227;4;227;Publication
1;228;6;228;Publication
1;229;4;229;Publication
1;230;7;230;Publication
1;231;2;231;Publication
1;232;2;232;Publication
1;233;3;233;Publication
1;234;1;234;Publication
1;235;3;235;Publication
1;236;2;236;Publication
1;237;2;237;Publication
1;238;1;238;Publication
1;239;2;239;Publication
1;240;2;240;Publication
1;241;2;241;Publication
1;242;3;242;Publication
1;243;3;243;Publication
1;244;2;244;Publication
1;245;2;245;Publication
1;246;2;246;Publication
1;247;2;247;Publication
1;248;1;248;Publication
1;249;6;249;Publication
1;250;7;250;Publication
1;251;3;251;Publication
1;252;3;252;Publication
1;253;7;253;Publication
1;254;4;254;Publication
1;255;;255;Publication
1;256;2;256;Publication
1;257;3;257;Publication
1;258;4;258;Publication
1;259;4;259;Publication
1;260;4;260;Publication
1;261;4;261;Publication
1;262;4;262;Publication
1;263;4;263;Publication
1;264;4;264;Publication
1;265;4;265;Publication
1;266;7;266;Publication
1;267;4;267;Publication
1;268;6;268;Publication
1;269;4;269;Publication
1;270;4;270;Publication
1;271;4;271;Publication
1;272;4;272;Publication
1;273;6;273;Publication
1;274;3;274;Publication
1;275;;275;Publication
1;276;2;276;Publication
1;277;;277;Publication
1;278;3;278;Publication
1;279;3;279;Publication
1;280;1;280;Publication
1;281;1;281;Publication
1;282;1;282;Publication
1;283;3;283;Publication
1;284;2;284;Publication
1;285;1;285;Publication
1;286;2;286;Publication
1;287;7;287;Publication
1;288;1;288;Publication
1;289;1;289;Publication
1;290;4;290;Publication
1;291;4;291;Publication
1;292;4;292;Publication
1;293;3;293;Publication
1;294;2;294;Publication
1;295;3;295;Publication
1;296;3;296;Publication
1;297;1;297;Publication
1;298;2;298;Publication
1;299;2;299;Publication
1;300;4;300;Publication
1;301;;301;Publication
1;302;4;302;Publication
1;303;2;303;Publication
1;304;1;304;Publication
1;305;4;305;Publication
1;306;1;306;Publication
1;307;1;307;Publication
1;308;2;308;Publication
1;309;4;309;Publication
1;310;4;310;Publication
1;311;1;311;Publication
1;312;2;312;Publication
1;313;2;313;Publication
1;314;4;314;Publication
1;315;;315;Publication
1;316;6;316;Publication
1;317;2;317;Publication
1;318;;318;Publication
1;319;2;319;Publication
1;320;4;320;Publication
1;321;2;321;Publication
1;322;6;322;Publication
1;323;6;323;Publication
1;324;6;324;Publication
1;325;6;325;Publication
1;326;6;326;Publication
1;327;6;327;Publication
1;328;7;328;Publication
1;329;7;329;Publication
1;330;7;330;Publication
1;331;2;331;Publication
1;332;;332;Publication
1;333;6;333;Publication
1;334;2;334;Publication
1;335;6;335;Publication
1;336;4;336;Publication
1;337;2;337;Publication
1;338;3;338;Publication
1;339;1;339;Publication
1;340;4;340;Publication
1;341;4;341;Publication
1;342;3;342;Publication
1;343;7;343;Publication
1;344;3;344;Publication
1;345;7;345;Publication
1;346;4;346;Publication
1;347;4;347;Publication
1;348;4;348;Publication
1;349;3;349;Publication
1;350;3;350;Publication
1;351;7;351;Publication
1;352;7;352;Publication
1;353;2;353;Publication
1;354;2;354;Publication
1;355;3;355;Publication
1;356;4;356;Publication
1;357;4;357;Publication
1;358;4;358;Publication
1;359;2;359;Publication
1;360;3;360;Publication
1;361;6;361;Publication
1;362;4;362;Publication
1;363;4;363;Publication
1;364;4;364;Publication
1;365;4;365;Publication
1;366;4;366;Publication
1;367;4;367;Publication
1;368;4;368;Publication
1;369;4;369;Publication
1;370;4;370;Publication
1;371;4;371;Publication
1;372;4;372;Publication
1;373;4;373;Publication
1;374;4;374;Publication
1;375;4;375;Publication
1;376;4;376;Publication
1;377;4;377;Publication
1;378;4;378;Publication
1;379;4;379;Publication
1;380;4;380;Publication
1;381;4;381;Publication
1;382;4;382;Publication
1;383;2;383;Publication
1;384;3;384;Publication
1;385;6;385;Publication
1;386;7;386;Publication
1;387;4;387;Publication
1;388;4;388;Publication
1;389;6;389;Publication
1;390;3;390;Publication
1;391;7;391;Publication
1;392;2;392;Publication
1;393;3;393;Publication
1;394;;394;Publication
1;395;;395;Publication
1;396;2;396;Publication
1;397;2;397;Publication
1;398;4;398;Publication
1;399;4;399;Publication
1;400;4;400;Publication
1;401;4;401;Publication
1;402;4;402;Publication
1;403;4;403;Publication
1;404;4;404;Publication
1;405;3;405;Publication
1;406;3;406;Publication
1;407;7;407;Publication
1;408;7;408;Publication
1;409;3;409;Publication
1;410;6;410;Publication
1;411;6;411;Publication
1;412;4;412;Publication
1;413;4;413;Publication
1;414;4;414;Publication
1;415;3;415;Publication
1;416;4;416;Publication
1;417;6;417;Publication
1;418;6;418;Publication
1;419;6;419;Publication
1;420;4;420;Publication
1;421;4;421;Publication
1;422;6;422;Publication
1;423;4;423;Publication
1;424;7;424;Publication
1;425;2;425;Publication
1;426;2;426;Publication
1;427;4;427;Publication
1;428;7;428;Publication
1;429;4;429;Publication
1;430;4;430;Publication
1;431;6;431;Publication
1;432;2;432;Publication
1;433;2;433;Publication
1;434;7;434;Publication
1;435;7;435;Publication
1;436;2;436;Publication
1;437;6;437;Publication
1;438;4;438;Publication
1;439;4;439;Publication
1;440;4;440;Publication
1;441;7;441;Publication
1;442;6;442;Publication
1;443;2;443;Publication
1;444;2;444;Publication
1;445;2;445;Publication
1;446;4;446;Publication
1;447;4;447;Publication
1;448;4;448;Publication
1;449;1;449;Publication
1;450;7;450;Publication
1;451;4;451;Publication
1;452;3;452;Publication
1;453;3;453;Publication
1;454;3;454;Publication
1;455;;455;Publication
1;456;3;456;Publication
1;457;4;457;Publication
1;458;4;458;Publication
1;459;3;459;Publication
1;460;1;460;Publication
1;461;3;461;Publication
1;462;2;462;Publication
1;463;7;463;Publication
1;464;1;464;Publication
1;465;3;465;Publication
1;466;7;466;Publication
1;467;7;467;Publication
1;468;2;468;Publication
1;469;6;469;Publication
1;470;1;470;Publication
1;471;6;471;Publication
1;472;3;472;Publication
1;473;3;473;Publication
1;474;4;474;Publication
1;475;4;475;Publication
1;476;6;476;Publication
1;477;4;477;Publication
1;478;7;478;Publication
1;479;6;479;Publication
1;480;4;480;Publication
1;481;4;481;Publication
1;482;4;482;Publication
1;483;4;483;Publication
1;484;3;484;Publication
1;485;1;485;Publication
1;486;1;486;Publication
1;487;2;487;Publication
1;488;1;488;Publication
1;489;1;489;Publication
1;490;2;490;Publication
1;491;3;491;Publication
1;492;1;492;Publication
1;493;7;493;Publication
1;494;7;494;Publication
1;495;2;495;Publication
1;496;3;496;Publication
1;497;3;497;Publication
1;498;3;498;Publication
1;499;4;499;Publication
2;500;;1;Book
2;501;;2;Book
2;502;;3;Book
2;503;;4;Book
2;504;;5;Book
2;505;;6;Book
2;506;;7;Book
2;507;;8;Book
2;508;;9;Book
2;509;;10;Book
2;510;;11;Book
2;511;;12;Book
2;512;;13;Book
2;513;;14;Book
2;514;;15;Book
2;515;;16;Book
2;516;;17;Book
2;517;;18;Book
2;518;;19;Book
2;519;;20;Book
2;520;;21;Book
2;521;;22;Book
2;522;;23;Book
2;523;;24;Book
2;524;;25;Book
2;525;;26;Book
2;526;;27;Book
5;527;2;1;Editorial Activity
5;528;2;2;Editorial Activity
5;529;2;3;Editorial Activity
5;530;2;4;Editorial Activity
5;531;2;5;Editorial Activity
5;532;2;6;Editorial Activity
5;533;2;7;Editorial Activity
5;534;2;8;Editorial Activity
5;535;2;9;Editorial Activity
5;536;2;10;Editorial Activity
5;537;2;11;Editorial Activity
5;538;2;12;Editorial Activity
5;539;7;13;Editorial Activity
5;540;7;14;Editorial Activity
5;541;7;15;Editorial Activity
5;542;7;16;Editorial Activity
5;543;1;17;Editorial Activity
5;544;1;18;Editorial Activity
5;545;1;19;Editorial Activity
5;546;4;20;Editorial Activity
5;547;4;21;Editorial Activity
5;548;4;22;Editorial Activity
5;549;4;23;Editorial Activity
5;550;3;24;Editorial Activity
5;551;3;25;Editorial Activity
5;552;3;26;Editorial Activity
5;553;3;27;Editorial Activity
5;554;7;28;Editorial Activity
5;555;2;29;Editorial Activity
5;556;6;30;Editorial Activity
5;557;7;31;Editorial Activity
6;558;3;1;Platform
6;559;3;2;Platform
6;560;3;3;Platform
6;561;2;4;Platform
6;562;2;5;Platform
6;563;2;6;Platform
6;564;6;7;Platform
6;565;1;8;Platform
6;566;2;9;Platform
6;567;2;10;Platform
7;568;7;1;Tool Product Decision Support Tool
8;569;4;1;Tool Product Biocollection
8;570;7;2;Tool Product Biocollection
8;571;2;3;Tool Product Biocollection
8;572;7;4;Tool Product Biocollection
8;573;7;5;Tool Product Biocollection
8;574;7;6;Tool Product Biocollection
9;575;7;1;Tool Product Software
9;576;2;2;Tool Product Software
10;577;2;1;Tool Product Database
11;578;4;1;Tool Product Cohort
11;579;4;2;Tool Product Cohort
11;580;4;3;Tool Product Cohort
11;581;7;4;Tool Product Cohort
11;582;7;5;Tool Product Cohort
11;583;7;6;Tool Product Cohort
11;584;7;7;Tool Product Cohort
11;585;7;8;Tool Product Cohort
11;586;7;9;Tool Product Cohort
11;587;7;10;Tool Product Cohort
11;588;7;11;Tool Product Cohort
11;589;6;12;Tool Product Cohort
11;590;4;13;Tool Product Cohort
11;591;3;14;Tool Product Cohort
12;592;3;1;Educational Output
12;593;2;2;Educational Output
12;594;3;3;Educational Output
12;595;2;4;Educational Output
12;596;1;5;Educational Output
12;597;3;6;Educational Output
12;598;3;7;Educational Output
12;599;3;8;Educational Output
12;600;3;9;Educational Output
12;601;3;10;Educational Output
12;602;3;11;Educational Output
12;603;3;12;Educational Output
12;604;3;13;Educational Output
12;605;3;14;Educational Output
12;606;3;15;Educational Output
12;607;6;16;Educational Output
12;608;6;17;Educational Output
12;609;6;18;Educational Output
12;610;6;19;Educational Output
13;611;1;1;National International Collaboration
13;612;1;2;National International Collaboration
13;613;1;3;National International Collaboration
13;614;1;4;National International Collaboration
13;615;1;5;National International Collaboration
13;616;1;6;National International Collaboration
13;617;1;7;National International Collaboration
13;618;1;8;National International Collaboration
13;619;1;9;National International Collaboration
13;620;1;10;National International Collaboration
13;621;1;11;National International Collaboration
13;622;1;12;National International Collaboration
13;623;1;13;National International Collaboration
13;624;1;14;National International Collaboration
13;625;1;15;National International Collaboration
13;626;1;16;National International Collaboration
13;627;1;17;National International Collaboration
13;628;1;18;National International Collaboration
13;629;1;19;National International Collaboration
13;630;1;20;National International Collaboration
13;631;1;21;National International Collaboration
13;632;1;22;National International Collaboration
13;633;1;23;National International Collaboration
13;634;1;24;National International Collaboration
13;635;1;25;National International Collaboration
13;636;1;26;National International Collaboration
13;637;1;27;National International Collaboration
13;638;1;28;National International Collaboration
13;639;1;29;National International Collaboration
13;640;4;30;National International Collaboration
13;641;4;31;National International Collaboration
13;642;4;32;National International Collaboration
13;643;4;33;National International Collaboration
13;644;4;34;National International Collaboration
13;645;4;35;National International Collaboration
13;646;5;36;National International Collaboration
13;647;5;37;National International Collaboration
13;648;5;38;National International Collaboration
13;649;5;39;National International Collaboration
13;650;5;40;National International Collaboration
13;651;5;41;National International Collaboration
13;652;5;42;National International Collaboration
13;653;5;43;National International Collaboration
13;654;5;44;National International Collaboration
13;655;5;45;National International Collaboration
13;656;5;46;National International Collaboration
13;657;5;47;National International Collaboration
13;658;5;48;National International Collaboration
13;659;5;49;National International Collaboration
13;660;5;50;National International Collaboration
13;661;3;51;National International Collaboration
13;662;3;52;National International Collaboration
13;663;3;53;National International Collaboration
13;664;4;54;National International Collaboration
13;665;4;55;National International Collaboration
13;666;4;56;National International Collaboration
13;667;4;57;National International Collaboration
13;668;4;58;National International Collaboration
13;669;4;59;National International Collaboration
13;670;4;60;National International Collaboration
13;671;4;61;National International Collaboration
13;672;4;62;National International Collaboration
13;673;4;63;National International Collaboration
13;674;4;64;National International Collaboration
13;675;6;65;National International Collaboration
13;676;6;66;National International Collaboration
13;677;6;67;National International Collaboration
13;678;6;68;National International Collaboration
13;679;6;69;National International Collaboration
13;680;6;70;National International Collaboration
13;681;6;71;National International Collaboration
13;682;6;72;National International Collaboration
13;683;6;73;National International Collaboration
13;684;6;74;National International Collaboration
13;685;6;75;National International Collaboration
13;686;6;76;National International Collaboration
13;687;6;77;National International Collaboration
13;688;6;78;National International Collaboration
13;689;6;79;National International Collaboration
13;690;6;80;National International Collaboration
13;691;6;81;National International Collaboration
13;692;6;82;National International Collaboration
13;693;6;83;National International Collaboration
13;694;6;84;National International Collaboration
13;695;6;85;National International Collaboration
13;696;6;86;National International Collaboration
13;697;7;87;National International Collaboration
13;698;7;88;National International Collaboration
13;699;7;89;National International Collaboration
13;700;7;90;National International Collaboration
13;701;7;91;National International Collaboration
13;702;7;92;National International Collaboration
13;703;7;93;National International Collaboration
13;704;7;94;National International Collaboration
13;705;7;95;National International Collaboration
13;706;7;96;National International Collaboration
13;707;7;97;National International Collaboration
13;708;7;98;National International Collaboration
13;709;7;99;National International Collaboration
13;710;7;100;National International Collaboration
13;711;7;101;National International Collaboration
13;712;7;102;National International Collaboration
13;713;2;103;National International Collaboration
13;714;2;104;National International Collaboration
13;715;2;105;National International Collaboration
13;716;2;106;National International Collaboration
13;717;2;107;National International Collaboration
13;718;2;108;National International Collaboration
13;719;2;109;National International Collaboration
13;720;2;110;National International Collaboration
13;721;2;111;National International Collaboration
13;722;2;112;National International Collaboration
13;723;2;113;National International Collaboration
13;724;2;114;National International Collaboration
13;725;2;115;National International Collaboration
13;726;2;116;National International Collaboration
13;727;2;117;National International Collaboration
13;728;2;118;National International Collaboration
13;729;2;119;National International Collaboration
13;730;2;120;National International Collaboration
13;731;2;121;National International Collaboration
13;732;2;122;National International Collaboration
15;733;1;1;Invited Seminar
15;734;1;2;Invited Seminar
15;735;1;3;Invited Seminar
15;736;1;4;Invited Seminar
15;737;1;5;Invited Seminar
15;738;1;6;Invited Seminar
15;739;1;7;Invited Seminar
15;740;1;8;Invited Seminar
15;741;1;9;Invited Seminar
15;742;1;10;Invited Seminar
15;743;1;11;Invited Seminar
15;744;1;12;Invited Seminar
15;745;1;13;Invited Seminar
15;746;1;14;Invited Seminar
15;747;1;15;Invited Seminar
15;748;1;16;Invited Seminar
15;749;1;17;Invited Seminar
15;750;1;18;Invited Seminar
15;751;1;19;Invited Seminar
15;752;1;20;Invited Seminar
15;753;1;21;Invited Seminar
15;754;1;22;Invited Seminar
15;755;6;23;Invited Seminar
15;756;6;24;Invited Seminar
15;757;6;25;Invited Seminar
15;758;6;26;Invited Seminar
15;759;6;27;Invited Seminar
15;760;6;28;Invited Seminar
15;761;6;29;Invited Seminar
15;762;6;30;Invited Seminar
15;763;6;31;Invited Seminar
15;764;6;32;Invited Seminar
15;765;6;33;Invited Seminar
15;766;6;34;Invited Seminar
15;767;6;35;Invited Seminar
15;768;6;36;Invited Seminar
15;769;6;37;Invited Seminar
15;770;6;38;Invited Seminar
15;771;6;39;Invited Seminar
15;772;6;40;Invited Seminar
15;773;6;41;Invited Seminar
15;774;6;42;Invited Seminar
15;775;6;43;Invited Seminar
15;776;6;44;Invited Seminar
15;777;6;45;Invited Seminar
15;778;6;46;Invited Seminar
15;779;6;47;Invited Seminar
15;780;6;48;Invited Seminar
15;781;6;49;Invited Seminar
15;782;6;50;Invited Seminar
15;783;6;51;Invited Seminar
15;784;6;52;Invited Seminar
15;785;6;53;Invited Seminar
15;786;6;54;Invited Seminar
15;787;6;55;Invited Seminar
15;788;6;56;Invited Seminar
15;789;6;57;Invited Seminar
15;790;6;58;Invited Seminar
15;791;6;59;Invited Seminar
15;792;6;60;Invited Seminar
15;793;6;61;Invited Seminar
15;794;6;62;Invited Seminar
15;795;6;63;Invited Seminar
15;796;6;64;Invited Seminar
15;797;6;65;Invited Seminar
15;798;6;66;Invited Seminar
15;799;6;67;Invited Seminar
15;800;6;68;Invited Seminar
15;801;6;69;Invited Seminar
15;802;6;70;Invited Seminar
15;803;6;71;Invited Seminar
15;804;6;72;Invited Seminar
15;805;6;73;Invited Seminar
15;806;6;74;Invited Seminar
15;807;6;75;Invited Seminar
15;808;6;76;Invited Seminar
15;809;6;77;Invited Seminar
15;810;6;78;Invited Seminar
15;811;6;79;Invited Seminar
15;812;6;80;Invited Seminar
15;813;6;81;Invited Seminar
15;814;6;82;Invited Seminar
15;815;6;83;Invited Seminar
15;816;6;84;Invited Seminar
15;817;6;85;Invited Seminar
15;818;6;86;Invited Seminar
15;819;6;87;Invited Seminar
15;820;6;88;Invited Seminar
15;821;6;89;Invited Seminar
15;822;6;90;Invited Seminar
15;823;6;91;Invited Seminar
15;824;6;92;Invited Seminar
15;825;6;93;Invited Seminar
15;826;6;94;Invited Seminar
15;827;6;95;Invited Seminar
15;828;6;96;Invited Seminar
15;829;6;97;Invited Seminar
15;830;6;98;Invited Seminar
15;831;6;99;Invited Seminar
15;832;6;100;Invited Seminar
15;833;6;101;Invited Seminar
15;834;6;102;Invited Seminar
15;835;6;103;Invited Seminar
15;836;6;104;Invited Seminar
15;837;6;105;Invited Seminar
15;838;6;106;Invited Seminar
15;839;6;107;Invited Seminar
15;840;6;108;Invited Seminar
15;841;6;109;Invited Seminar
15;842;6;110;Invited Seminar
15;843;6;111;Invited Seminar
15;844;6;112;Invited Seminar
15;845;3;113;Invited Seminar
15;846;3;114;Invited Seminar
15;847;3;115;Invited Seminar
15;848;3;116;Invited Seminar
15;849;3;117;Invited Seminar
15;850;2;118;Invited Seminar
15;851;2;119;Invited Seminar
15;852;2;120;Invited Seminar
15;853;2;121;Invited Seminar
15;854;2;122;Invited Seminar
15;855;2;123;Invited Seminar
15;856;2;124;Invited Seminar
15;857;2;125;Invited Seminar
15;858;2;126;Invited Seminar
15;859;2;127;Invited Seminar
15;860;2;128;Invited Seminar
15;861;2;129;Invited Seminar
15;862;2;130;Invited Seminar
15;863;2;131;Invited Seminar
15;864;2;132;Invited Seminar
15;865;2;133;Invited Seminar
15;866;2;134;Invited Seminar
15;867;2;135;Invited Seminar
15;868;2;136;Invited Seminar
15;869;2;137;Invited Seminar
15;870;2;138;Invited Seminar
15;871;2;139;Invited Seminar
15;872;2;140;Invited Seminar
15;873;2;141;Invited Seminar
15;874;2;142;Invited Seminar
15;875;2;143;Invited Seminar
15;876;2;144;Invited Seminar
15;877;2;145;Invited Seminar
15;878;2;146;Invited Seminar
16;879;3;1;Scientific Expertise
16;880;2;2;Scientific Expertise
16;881;2;3;Scientific Expertise
16;882;2;4;Scientific Expertise
16;883;7;5;Scientific Expertise
16;884;6;6;Scientific Expertise
16;885;6;7;Scientific Expertise
17;886;1;1;Research Contract Funded Public Charitable Inst
17;887;3;2;Research Contract Funded Public Charitable Inst
17;888;6;3;Research Contract Funded Public Charitable Inst
17;889;7;4;Research Contract Funded Public Charitable Inst
17;890;4;5;Research Contract Funded Public Charitable Inst
17;891;1;6;Research Contract Funded Public Charitable Inst
17;892;1;7;Research Contract Funded Public Charitable Inst
17;893;2;8;Research Contract Funded Public Charitable Inst
17;894;2;9;Research Contract Funded Public Charitable Inst
17;895;2;10;Research Contract Funded Public Charitable Inst
17;896;2;11;Research Contract Funded Public Charitable Inst
17;897;6;12;Research Contract Funded Public Charitable Inst
17;898;4;13;Research Contract Funded Public Charitable Inst
17;899;4;14;Research Contract Funded Public Charitable Inst
17;900;7;15;Research Contract Funded Public Charitable Inst
17;901;1;16;Research Contract Funded Public Charitable Inst
17;902;1;17;Research Contract Funded Public Charitable Inst
17;903;1;18;Research Contract Funded Public Charitable Inst
17;904;1;19;Research Contract Funded Public Charitable Inst
17;905;1;20;Research Contract Funded Public Charitable Inst
17;906;2;21;Research Contract Funded Public Charitable Inst
17;907;2;22;Research Contract Funded Public Charitable Inst
17;908;2;23;Research Contract Funded Public Charitable Inst
17;909;2;24;Research Contract Funded Public Charitable Inst
17;910;3;25;Research Contract Funded Public Charitable Inst
17;911;3;26;Research Contract Funded Public Charitable Inst
17;912;3;27;Research Contract Funded Public Charitable Inst
17;913;6;28;Research Contract Funded Public Charitable Inst
17;914;6;29;Research Contract Funded Public Charitable Inst
17;915;6;30;Research Contract Funded Public Charitable Inst
17;916;6;31;Research Contract Funded Public Charitable Inst
17;917;7;32;Research Contract Funded Public Charitable Inst
17;918;7;33;Research Contract Funded Public Charitable Inst
17;919;7;34;Research Contract Funded Public Charitable Inst
17;920;7;35;Research Contract Funded Public Charitable Inst
17;921;7;36;Research Contract Funded Public Charitable Inst
17;922;4;37;Research Contract Funded Public Charitable Inst
17;923;4;38;Research Contract Funded Public Charitable Inst
17;924;4;39;Research Contract Funded Public Charitable Inst
17;925;4;40;Research Contract Funded Public Charitable Inst
17;926;1;41;Research Contract Funded Public Charitable Inst
17;927;1;42;Research Contract Funded Public Charitable Inst
17;928;2;43;Research Contract Funded Public Charitable Inst
17;929;2;44;Research Contract Funded Public Charitable Inst
17;930;2;45;Research Contract Funded Public Charitable Inst
17;931;2;46;Research Contract Funded Public Charitable Inst
17;932;2;47;Research Contract Funded Public Charitable Inst
17;933;3;48;Research Contract Funded Public Charitable Inst
17;934;6;49;Research Contract Funded Public Charitable Inst
17;935;6;50;Research Contract Funded Public Charitable Inst
17;936;7;51;Research Contract Funded Public Charitable Inst
17;937;4;52;Research Contract Funded Public Charitable Inst
17;938;4;53;Research Contract Funded Public Charitable Inst
17;939;4;54;Research Contract Funded Public Charitable Inst
17;940;5;55;Research Contract Funded Public Charitable Inst
17;941;5;56;Research Contract Funded Public Charitable Inst
17;942;4;57;Research Contract Funded Public Charitable Inst
17;943;2;58;Research Contract Funded Public Charitable Inst
17;944;2;59;Research Contract Funded Public Charitable Inst
17;945;6;60;Research Contract Funded Public Charitable Inst
17;946;1;61;Research Contract Funded Public Charitable Inst
17;947;1;62;Research Contract Funded Public Charitable Inst
17;948;1;63;Research Contract Funded Public Charitable Inst
17;949;1;64;Research Contract Funded Public Charitable Inst
17;950;1;65;Research Contract Funded Public Charitable Inst
17;951;1;66;Research Contract Funded Public Charitable Inst
17;952;1;67;Research Contract Funded Public Charitable Inst
17;953;1;68;Research Contract Funded Public Charitable Inst
17;954;1;69;Research Contract Funded Public Charitable Inst
17;955;1;70;Research Contract Funded Public Charitable Inst
17;956;1;71;Research Contract Funded Public Charitable Inst
17;957;2;72;Research Contract Funded Public Charitable Inst
17;958;2;73;Research Contract Funded Public Charitable Inst
17;959;2;74;Research Contract Funded Public Charitable Inst
17;960;2;75;Research Contract Funded Public Charitable Inst
17;961;2;76;Research Contract Funded Public Charitable Inst
17;962;2;77;Research Contract Funded Public Charitable Inst
17;963;2;78;Research Contract Funded Public Charitable Inst
